,Unnamed: 0,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,pow_max,mean_year_price_off_peak_var,mean_year_price_peak_var,mean_year_price_mid_peak_var,mean_year_price_off_peak_fix,mean_year_price_peak_fix,mean_year_price_mid_peak_fix,mean_year_price_off_peak,mean_year_price_peak,mean_year_price_mid_peak,mean_6m_price_off_peak_var,mean_6m_price_peak_var,mean_6m_price_mid_peak_var,mean_6m_price_off_peak_fix,mean_6m_price_peak_fix,mean_6m_price_mid_peak_fix,mean_6m_price_off_peak,mean_6m_price_peak,mean_6m_price_mid_peak,mean_3m_price_off_peak_var,mean_3m_price_peak_var,mean_3m_price_mid_peak_var,mean_3m_price_off_peak_fix,mean_3m_price_peak_fix,mean_3m_price_mid_peak_fix,mean_3m_price_off_peak,mean_3m_price_peak,mean_3m_price_mid_peak,offpeak_diff_dec_january_energy_x,offpeak_diff_dec_january_power_x,offpeak_diff_dec_january_energy_y,offpeak_diff_dec_january_power_y,opvpv_x,pvmpv_x,opvmpv_x,opfpf_x,opfpf_x,opfmpf_x,opvpv_y,pvmpv_y,opvmpv_y,opfpf_y,pfmpf,opfmpf_y,opvpv_max_monthly_diff,pvmpv_max_monthly_diff,opvmpv_max_monthly_diff,opfpf_max_monthly_diff,pfmpf_max_monthly_diff,opfmpf_max_monthly_diff,tenure,months_activ,months_to_end,months_modif_prod,months_renewal,channel_MISSING,channel_ewpakwlliwisiwduibdlfmalxowmwpci,channel_foosdfpfkusacimwkcsosbicdxkicaua,channel_lmkebamcaaclubfxadlmueccxoimlema,channel_usilxuppasemubllopkaafesmlibmsdf,origin_up_MISSING,origin_up_ewxeelcelemmiwuafmddpobolfuxioce,origin_up_kamkkxfxxuwbdslkwifmmcsiusiuosws,origin_up_ldkssxwpmemidmecebumciepifcamkci,origin_up_lxidpiddsbxsbosboudacockeimpuepw,origin_up_usapbepcfoloekilkwsdiboslwaxobdp,churn,churn_probability
166,11406,0.7097869829297375,0.0,0.0,0.5618472340742191,0.0,0.35929077849736074,0.1457109999999999,0.0,44.31137796,0,0.0,21.52,21.52,1,43.66,13.2,0.1498553333333333,0.0,0.0,44.35582026,0.0,0.0,44.505675593333336,0.0,0.0,0.1483436666666666,0.0,0.0,44.44470995999999,0.0,0.0,44.59305362666666,0.0,0.0,0.1476,0.0,0.0,44.44470996,0.0,0.0,44.59230996,0.0,0.0,-0.0037669999999999926,0.17777879999999868,-0.0037669999999999926,0.17777879999999868,0.14985533333333334,0.0,0.14985533333333334,44.35582026,44.35582026,44.35582026,0.14985533333333334,0.0,0.14985533333333334,44.35582026,0.0,44.35582026,0.152062,0.0,0.152062,44.44470996,0.0,44.44470996,4,42,5,42,6,0,0,1,0,0,0,0,0,0,1,0,0,0.209
167,6685,0.8085393852517992,0.0,0.7406737235508448,0.5345730513135164,0.0,0.27643002856927307,0.1457109999999999,0.0,44.31137796,0,0.0,16.84,16.84,1,26.25,10.35,0.1494108333333333,0.0071235833333333,0.0,44.35582026,0.0,0.0,44.505231093333336,0.0071235833333333,0.0,0.1483436666666666,0.0,0.0,44.44470995999999,0.0,0.0,44.59305362666666,0.0,0.0,0.1476,0.0,0.0,44.44470996,0.0,0.0,44.59230996,0.0,0.0,-0.0037669999999999926,0.17777879999999868,-0.0037669999999999926,0.17777879999999868,0.14228725000000003,0.007123583333333333,0.14941083333333335,44.35582026,44.35582026,44.35582026,0.14228725000000003,0.007123583333333333,0.14941083333333335,44.35582026,0.0,44.35582026,0.152062,0.085483,0.152062,44.44470996,0.0,44.44470996,6,66,5,66,6,0,0,0,1,0,0,0,1,0,0,0,0,0.052
168,3105,0.6271399435396219,0.0,0.0,0.5336774813997739,0.0,0.05070898404271136,0.144039,0.0,46.30537836,0,0.0,26.02,26.02,1,21.89,13.2,0.1497210833333333,0.0,0.0,44.26693026,0.0,0.0,44.416651343333335,0.0,0.0,0.1469971666666666,0.0,0.0,44.26692996,0.0,0.0,44.41392712666666,0.0,0.0,0.144524,0.0,0.0,44.26692996,0.0,0.0,44.41145396,0.0,0.0,-0.007920999999999984,-1.1999999998124622e-06,-0.007920999999999984,-1.1999999998124622e-06,0.14972108333333334,0.0,0.14972108333333334,44.26693026,44.26693026,44.26693026,0.14972108333333334,0.0,0.14972108333333334,44.26693026,0.0,44.26693026,0.152445,0.0,0.152445,44.26693116,0.0,44.26693116,5,48,11,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0.008
169,5790,0.7011943526600896,0.0,0.6516808508750069,0.6297036338625079,30.0,0.34962503761443897,0.2292719999999999,0.116714,45.80687796,0,2.748761537299956,32.2,32.2,2,80.32,10.392,0.2234842499999999,0.1126811666666666,0.0,45.64976526,0.0,0.0,45.87324951,0.1126811666666666,0.0,0.2322383333333333,0.1174364999999999,0.0,45.94470995999999,0.0,0.0,46.176948293333325,0.1174364999999999,0.0,0.231467,0.1173109999999999,0.0,45.94470996,0.0,0.0,46.17617696,0.1173109999999999,0.0,0.058998999999999996,1.6777787999999987,0.058998999999999996,1.6777787999999987,0.11080308333333334,0.11268116666666662,0.22348424999999997,45.64976526,45.64976526,45.64976526,0.11080308333333334,0.11268116666666662,0.22348424999999997,45.64976526,0.0,45.64976526,0.11803099999999989,0.118064,0.2360949999999999,45.94470996,0.0,45.94470996,4,45,3,8,9,0,1,0,0,0,0,0,0,1,0,0,0,0.107
170,2140,0.69818409790517,0.0,0.0,0.6091587651825825,0.0,0.39162184176262443,0.161165,0.083909,44.31137796,0,0.0,13.1,13.1,1,95.54,10.392,0.1659013333333333,0.08433125,0.0,44.37063546,0.0,0.0,44.536536793333326,0.08433125,0.0,0.1639263333333333,0.0845325,0.0,44.44470995999999,0.0,0.0,44.608636293333326,0.0845325,0.0,0.163155,0.084407,0.0,44.44470996,0.0,0.0,44.60786496,0.084407,0.0,-0.004739999999999994,0.17777879999999868,-0.004739999999999994,0.17777879999999868,0.08157008333333331,0.08433125000000001,0.16590133333333332,44.370635459999995,44.370635459999995,44.370635459999995,0.08157008333333331,0.08433125000000001,0.16590133333333332,44.370635459999995,0.0,44.370635459999995,0.08397099999999999,0.08516,0.167895,44.44470996,0.0,44.44470996,4,44,6,29,5,0,0,1,0,0,0,0,0,0,1,0,0,0.052
171,9214,0.6536437819975155,0.0,0.0,0.5658788523701191,0.0,0.3639415916533935,0.143459,0.0,45.80687796,0,0.0,16.14,16.14,1,43.96,10.392,0.1488141666666666,0.0,0.0,44.29656036,0.0,0.0,44.44537452666667,0.0,0.0,0.1463816666666666,0.0,0.0,44.32618996,0.0,0.0,44.47257162666667,0.0,0.0,0.144871,0.0,0.0,44.44470996,0.0,0.0,44.58958096,0.0,0.0,-0.006763999999999992,0.17777879999999868,-0.006763999999999992,0.17777879999999868,0.14881416666666666,0.0,0.14881416666666666,44.29656036,44.29656036,44.29656036,0.14881416666666666,0.0,0.14881416666666666,44.29656036,0.0,44.29656036,0.151635,0.0,0.151635,44.44470996,0.0,44.44470996,7,72,11,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.043
172,7613,0.7510888470927332,0.0,0.5833381900380586,0.5634993246853002,0.0,0.3637023810924931,0.144902,0.0,44.31137796,0,0.0,24.42,24.42,1,43.13,13.2,0.1488713333333332,0.0,0.0,44.35582036,0.0,0.0,44.50469169333333,0.0,0.0,0.1475316666666666,0.0,0.0,44.44470995999999,0.0,0.0,44.592241626666656,0.0,0.0,0.146788,0.0,0.0,44.44470996,0.0,0.0,44.59149796,0.0,0.0,-0.0034229999999998983,0.17777879999999868,-0.0034229999999998983,0.17777879999999868,0.14887133333333327,0.0,0.14887133333333327,44.355820359999996,44.355820359999996,44.355820359999996,0.14887133333333327,0.0,0.14887133333333327,44.355820359999996,0.0,44.355820359999996,0.15125,0.0,0.15125,44.44470996,0.0,44.44470996,6,67,4,67,6,0,0,0,1,0,0,0,1,0,0,0,0,0.088
173,2119,0.6460775287894317,0.0,0.5255770993440209,0.5563791400757226,0.0,0.33692199506333775,0.144902,0.0,44.31137796,0,1.5318619490958094,16.92,16.92,1,36.91,10.392,0.1485231666666666,0.0071235833333333,0.0,44.35582026,0.0,0.0,44.504343426666665,0.0071235833333333,0.0,0.1475316666666666,0.0,0.0,44.44470995999999,0.0,0.0,44.592241626666656,0.0,0.0,0.146788,0.0,0.0,44.44470996,0.0,0.0,44.59149796,0.0,0.0,-0.0034229999999998983,0.17777879999999868,-0.0034229999999998983,0.17777879999999868,0.1413995833333333,0.007123583333333333,0.14852316666666662,44.35582026,44.35582026,44.35582026,0.1413995833333333,0.007123583333333333,0.14852316666666662,44.35582026,0.0,44.35582026,0.15125,0.085483,0.15125,44.44470996,0.0,44.44470996,4,43,4,43,6,0,0,1,0,0,0,0,0,0,1,0,0,0.065
174,5715,0.8897645779873361,0.0,0.8380407572445668,0.6885941242970188,0.0,0.4992458803658621,0.113323,0.096984,40.606701,0,2.9159588339304396,12.7,12.7,1,806.54,26.4,0.1215644999999999,0.1009704166666666,0.0714894166666666,40.728885,24.43733004,16.29155496,40.8504495,24.53830045666666,16.363044376666664,0.1178169999999999,0.0993008333333333,0.0723248333333333,40.728885,24.43733004,16.29155496,40.846702,24.53663087333333,16.363879793333332,0.116318,0.098633,0.072659,40.728885,24.43733004,16.29155496,40.845203,24.53596304,16.36421396,-0.008993999999999891,0.0,-0.008993999999999891,0.0,0.02059408333333329,0.029480999999999993,0.050075083333333284,16.291554960000003,16.291554960000003,24.43733004,0.02059408333333329,0.029480999999999993,0.050075083333333284,16.291554960000003,8.145775079999996,24.43733004,0.0226719999999999,0.031986,0.0546579999999999,16.29155496,8.14577508,24.43733004,5,53,6,53,5,0,0,0,1,0,0,0,0,0,1,0,0,0.042
175,10234,0.7018322537757798,0.0,0.6449773483520538,0.6062295906670894,0.0,0.5064212707515564,0.120372,0.103487,40.606701,0,2.41427122809658,43.32,43.32,1,121.02,17.320999999999998,0.1279144166666666,0.1073695833333333,0.0767363333333333,40.7017324,24.42103848,16.28069392,40.82964681666667,24.52840806333333,16.357430253333334,0.1247481666666666,0.1058498333333333,0.0772099999999999,40.728885,24.43733004,16.29155496,40.85363316666667,24.54317987333333,16.36876496,0.123388,0.105155,0.077201,40.728885,24.43733004,16.29155496,40.852273,24.54248504,16.368755959999998,-0.006756000000000012,0.16291560000000516,-0.006756000000000012,0.16291560000000516,0.02054483333333333,0.030633250000000042,0.051178083333333374,16.28069392,16.28069392,24.421038479999996,0.02054483333333333,0.030633250000000042,0.051178083333333374,16.28069392,8.140344559999996,24.421038479999996,0.022224999999999995,0.03374200000000001,0.05586600000000001,16.29155496,8.14577508,24.43733004,2,34,1,34,10,0,0,1,0,0,0,0,0,0,1,0,0,0.217
176,8992,0.7411406317868192,0.7550784880939648,0.6479003691215428,0.6545480121456215,0.0,0.2728812321616307,0.143166,0.0,44.31137796,1,2.6068648397523018,16.66,16.66,2,300.71,13.2,0.1472508333333333,0.0,0.0,44.34100546,0.0,0.0,44.48825629333333,0.0,0.0,0.1456766666666666,0.0,0.0,44.41507995999999,0.0,0.0,44.56075662666666,0.0,0.0,0.145047,0.0,0.0,44.44470996,0.0,0.0,44.58975696,0.0,0.0,-0.0037780000000000036,0.17777879999999868,-0.0037780000000000036,0.17777879999999868,0.14725083333333336,0.0,0.14725083333333336,44.34100546,44.34100546,44.34100546,0.14725083333333336,0.0,0.14725083333333336,44.34100546,0.0,44.34100546,0.148825,0.0,0.148825,44.44470996,0.0,44.44470996,5,65,6,65,5,0,0,0,1,0,0,0,0,0,1,0,0,0.034
177,1730,0.730017275768925,0.0,0.0,0.6489716790874195,0.0,0.3500150194221073,0.1640569999999999,0.0868029999999999,44.31137796,0,0.0,6.92,6.92,1,192.52,10.392,0.1678764999999999,0.0857450833333333,0.0,44.29656036,0.0,0.0,44.46443686,0.0857450833333333,0.0,0.1661239999999999,0.0858321666666666,0.0,44.32618996,0.0,0.0,44.49231396,0.0858321666666666,0.0,0.1660559999999999,0.08731,0.0,44.44470996,0.0,0.0,44.61076596,0.08731,0.0,-0.003573000000000104,0.17777879999999868,-0.003573000000000104,0.17777879999999868,0.08213141666666667,0.08574508333333332,0.16787649999999998,44.29656036,44.29656036,44.29656036,0.08213141666666667,0.08574508333333332,0.16787649999999998,44.29656036,0.0,44.29656036,0.083971,0.08731,0.169629,44.44470996,0.0,44.44470996,7,75,9,75,2,1,0,0,0,0,0,0,1,0,0,0,0,0.025
178,9485,0.683739580897234,0.0,0.0,0.602247247118299,0.0,0.3620451231320515,0.144902,0.0,44.31137796,0,0.0,34.68,34.68,1,95.58,13.856,0.1487847499999999,0.0,0.0,44.34100536,0.0,0.0,44.48979011,0.0,0.0,0.1473584999999999,0.0,0.0,44.41507995999999,0.0,0.0,44.56243846,0.0,0.0,0.146788,0.0,0.0,44.44470996,0.0,0.0,44.59149796,0.0,0.0,-0.0034229999999998983,0.17777879999999868,-0.0034229999999998983,0.17777879999999868,0.14878474999999994,0.0,0.14878474999999994,44.34100536,44.34100536,44.34100536,0.14878474999999994,0.0,0.14878474999999994,44.34100536,0.0,44.34100536,0.1502109999999999,0.0,0.1502109999999999,44.44470996,0.0,44.44470996,5,53,6,53,5,0,0,0,1,0,0,0,0,1,0,0,1,0.604
179,4191,0.8433077581622135,0.0,0.7946741958956888,0.6301353422615941,0.0,0.3521221813071954,0.1165089999999999,0.101397,40.606701,0,2.33429287154846,3.9,3.9,1,250.52,20.78,0.1257641666666666,0.1054313333333333,0.0752247499999999,40.5795475,24.34772514,16.23181636,40.70531166666667,24.45315647333333,16.30704111,0.1222283333333333,0.1036996666666666,0.0752284999999999,40.593125,24.35587004,16.237244959999998,40.71535333333333,24.459569706666667,16.31247346,0.1203265,0.1030265,0.0753244999999999,40.647429,24.38845404,16.258968959999997,40.7677555,24.49148054,16.334293459999998,-0.009786000000000003,0.16291560000000516,-0.009786000000000003,0.16291560000000516,0.020332833333333328,0.03020658333333333,0.050539416666666656,16.23182236,16.23182236,24.347731139999997,0.020332833333333328,0.03020658333333333,0.050539416666666656,16.23182236,8.115908779999998,24.347731139999997,0.022137000000000004,0.031942,0.054079,16.29155496,8.14577508,24.43733004,4,37,10,37,1,0,0,1,0,0,0,0,0,0,1,0,0,0.158
180,5437,0.7305897735980738,0.0,0.6579162482564866,0.6341549387812672,0.0,0.32056551466493244,0.143801,0.0,44.31137796,0,2.4460398358061224,21.34,21.34,1,186.99,10.392,0.1451498333333333,0.0,0.0,44.40026526,0.0,0.0,44.54541509333333,0.0,0.0,0.1435256666666666,0.0,0.0,44.44470995999999,0.0,0.0,44.58823562666666,0.0,0.0,0.142782,0.0,0.0,44.44470996,0.0,0.0,44.58749196,0.0,0.0,-0.0035219999999999974,0.17777879999999868,-0.0035219999999999974,0.17777879999999868,0.14514983333333334,0.0,0.14514983333333334,44.40026526,44.40026526,44.40026526,0.14514983333333334,0.0,0.14514983333333334,44.40026526,0.0,44.40026526,0.147244,0.0,0.147244,44.44470996,0.0,44.44470996,4,45,2,10,9,0,0,1,0,0,0,0,0,0,1,0,0,0.118
181,2099,0.7174326273568442,0.0,0.0,0.6423621898820097,0.0,0.34947823727502036,0.145789,0.0,44.31137796,1,0.0,6.45,6.45,2,229.69,13.856,0.1482293333333333,0.0,0.0,44.28174526,0.0,0.0,44.42997459333333,0.0,0.0,0.1465566666666666,0.0,0.0,44.29655996,0.0,0.0,44.443116626666665,0.0,0.0,0.146559,0.0,0.0,44.35581996,0.0,0.0,44.50237896,0.0,0.0,-0.0022240000000000038,0.17777879999999868,-0.0022240000000000038,0.17777879999999868,0.14822933333333335,0.0,0.14822933333333335,44.28174526,44.28174526,44.28174526,0.14822933333333335,0.0,0.14822933333333335,44.28174526,0.0,44.28174526,0.149902,0.0,0.149902,44.44470996,0.0,44.44470996,6,61,10,61,1,0,0,0,1,0,0,0,0,1,0,0,0,0.011
182,2807,0.7431248034845739,0.6015381218886229,0.6558338170644555,0.656644114825794,0.0,0.41768179859820603,0.142819,0.0,44.31137796,1,2.6884732155829147,14.7,14.7,3,267.44,13.856,0.1468458333333333,0.0,0.0,44.32619036,0.0,0.0,44.47303619333333,0.0,0.0,0.1452146666666666,0.0,0.0,44.38544996,0.0,0.0,44.53066462666666,0.0,0.0,0.144699,0.0,0.0,44.44470996,0.0,0.0,44.58940896,0.0,0.0,-0.0037780000000000036,0.17777879999999868,-0.0037780000000000036,0.17777879999999868,0.14684583333333331,0.0,0.14684583333333331,44.32619036,44.32619036,44.32619036,0.14684583333333331,0.0,0.14684583333333331,44.32619036,0.0,44.32619036,0.148477,0.0,0.148477,44.44470996,0.0,44.44470996,9,100,7,100,4,1,0,0,0,0,0,0,0,1,0,0,0,0.059
183,8132,0.7644462186695785,0.0,0.6832717847105516,0.6824156392332801,0.0,0.4937561223649114,0.115174,0.098837,40.606701,0,2.806566595365043,9.42,9.42,2,627.82,25.0,0.1228155833333333,0.1025012499999999,0.0735361666666666,40.6745798,24.40474692,16.26983288,40.79739538333333,24.50724817,16.343369046666666,0.1195351666666666,0.1011858333333333,0.074525,40.728885,24.43733004,16.29155496,40.84842016666666,24.538515873333328,16.36607996,0.118175,0.100491,0.074516,40.728885,24.43733004,16.29155496,40.84706,24.53782104,16.36607096,-0.007801000000000002,0.16291560000000516,-0.007801000000000002,0.16291560000000516,0.02031433333333335,0.028965083333333308,0.04927941666666666,16.26983288,16.26983288,24.404746919999997,0.02031433333333335,0.028965083333333308,0.04927941666666666,16.26983288,8.134914039999998,24.404746919999997,0.022581000000000004,0.031859,0.05444,16.29155496,8.14577508,24.43733004,4,44,8,27,3,0,0,1,0,0,0,0,0,0,1,0,0,0.04
184,168,0.7291314765387316,0.0,0.6297077397452154,0.5934653820414704,0.0,0.49971433870551596,0.115174,0.098837,40.606701,0,1.9014038268252518,47.16,47.16,1,94.62,23.1,0.1228155833333333,0.1025012499999999,0.0735361666666666,40.6745798,24.40474692,16.26983288,40.79739538333333,24.50724817,16.343369046666666,0.1195351666666666,0.1011858333333333,0.074525,40.728885,24.43733004,16.29155496,40.84842016666666,24.538515873333328,16.36607996,0.118175,0.100491,0.074516,40.728885,24.43733004,16.29155496,40.84706,24.53782104,16.36607096,-0.007801000000000002,0.16291560000000516,-0.007801000000000002,0.16291560000000516,0.02031433333333335,0.028965083333333308,0.04927941666666666,16.26983288,16.26983288,24.404746919999997,0.02031433333333335,0.028965083333333308,0.04927941666666666,16.26983288,8.134914039999998,24.404746919999997,0.022581000000000004,0.031859,0.05444,16.29155496,8.14577508,24.43733004,4,44,3,44,8,0,0,1,0,0,0,0,0,0,1,0,0,0.223
185,7664,0.7341264694030034,0.0,0.6398274093614604,0.6469808201004923,0.0,0.49364511831370184,0.111186,0.096074,40.606701,0,2.3509454313374794,9.28,9.28,1,229.57,27.713,0.1242324999999999,0.1038061666666666,0.0739630833333333,40.6474275,24.38845514,16.25897136,40.77166,24.492261306666663,16.332934443333333,0.1192144999999999,0.1009428333333333,0.0731156666666666,40.728885,24.43733004,16.29155496,40.8480995,24.53827287333333,16.364670626666665,0.114175,0.09772,0.070143,40.728885,24.43733004,16.29155496,40.84306,24.53505004,16.36169796,-0.015269000000000005,0.16291560000000516,-0.015269000000000005,0.16291560000000516,0.020426333333333324,0.029843083333333326,0.05026941666666665,16.258972359999998,16.258972359999998,24.38845614,0.020426333333333324,0.029843083333333326,0.05026941666666665,16.258972359999998,8.129483780000001,24.38845614,0.022671999999999998,0.03198699999999999,0.054658999999999985,16.29155496,8.14577508,24.43733004,4,40,9,2,4,0,0,1,0,0,0,0,0,0,1,0,0,0.207
186,7420,0.6744480679245094,0.0,0.0,0.5917808699672747,0.0,0.3479431784125327,0.1457109999999999,0.0,44.31137796,0,0.0,7.8,7.8,1,79.96,10.392,0.1510244999999999,0.0,0.0,44.44470995999999,0.0,0.0,44.59573445999999,0.0,0.0,0.149001,0.0,0.0,44.44470995999999,0.0,0.0,44.59371095999999,0.0,0.0,0.1476,0.0,0.0,44.44470996,0.0,0.0,44.59230996,0.0,0.0,-0.005447999999999981,0.0,-0.005447999999999981,0.0,0.15102449999999998,0.0,0.15102449999999998,44.44470995999999,44.44470995999999,44.44470995999999,0.15102449999999998,0.0,0.15102449999999998,44.44470995999999,0.0,44.44470995999999,0.153048,0.0,0.153048,44.44470996,0.0,44.44470996,4,38,9,18,2,0,1,0,0,0,0,0,0,1,0,0,0,0.102
187,2622,0.6018235709837054,0.0,0.0,0.5017542238582023,0.0,0.0,0.1458839999999999,0.0,44.31137796,0,0.0,30.22,30.22,1,14.46,13.2,0.1499648333333333,0.0,0.0,44.40026526,0.0,0.0,44.55023009333333,0.0,0.0,0.1485166666666666,0.0,0.0,44.44470995999999,0.0,0.0,44.593226626666656,0.0,0.0,0.147773,0.0,0.0,44.44470996,0.0,0.0,44.59248296,0.0,0.0,-0.002818000000000015,0.17777879999999868,-0.002818000000000015,0.17777879999999868,0.1499648333333333,0.0,0.1499648333333333,44.40026526,44.40026526,44.40026526,0.1499648333333333,0.0,0.1499648333333333,44.40026526,0.0,44.40026526,0.1522349999999999,0.0,0.1522349999999999,44.44470996,0.0,44.44470996,5,57,2,57,9,0,0,0,1,0,0,0,1,0,0,0,0,0.029
188,8812,0.6815847738901765,0.6901850183204177,0.5922461062315583,0.5998223602227735,0.0,0.3383099371914994,0.1457109999999999,0.0,44.31137796,1,2.08181520063228,13.4,13.4,2,92.74,13.856,0.1496815833333333,0.0,0.0,44.31137546,0.0,0.0,44.46105704333333,0.0,0.0,0.1479961666666666,0.0,0.0,44.35581996,0.0,0.0,44.50381612666666,0.0,0.0,0.1476,0.0,0.0,44.44470996,0.0,0.0,44.59230996,0.0,0.0,-0.0037669999999999926,0.17777879999999868,-0.0037669999999999926,0.17777879999999868,0.14968158333333334,0.0,0.14968158333333334,44.31137546,44.31137546,44.31137546,0.14968158333333334,0.0,0.14968158333333334,44.31137546,0.0,44.31137546,0.151367,0.0,0.151367,44.44470996,0.0,44.44470996,5,51,8,51,3,0,0,1,0,0,0,0,0,0,1,0,0,0.048
189,6631,0.6302832188604645,0.0,0.0,0.5376289572881645,0.0,0.3511721904341476,0.147506,0.0,46.30537836,0,0.0,29.34,29.34,1,28.81,14.5,0.1507039166666666,0.0,0.0,44.44841196,0.0,0.0,44.59911587666666,0.0,0.0,0.1489628333333333,0.0,0.0,44.62989336,0.0,0.0,44.77885619333334,0.0,0.0,0.1486915,0.0,0.0,45.35582016,0.0,0.0,45.50451166,0.0,0.0,-0.003044999999999992,2.1777792000000034,-0.003044999999999992,2.1777792000000034,0.15070391666666666,0.0,0.15070391666666666,44.448411959999994,44.448411959999994,44.448411959999994,0.15070391666666666,0.0,0.15070391666666666,44.448411959999994,0.0,44.448411959999994,0.152445,0.0,0.152445,46.44471036,0.0,46.44471036,6,61,10,61,1,1,0,0,0,0,0,0,1,0,0,0,0,0.183
190,6702,0.7061232318964524,0.0,0.6167226932505535,0.6098716614826267,0.0,0.35521408115479497,0.162461,0.083816,45.30837756,0,2.1534489886009824,12.6,12.6,1,82.36,10.392,0.1661058333333333,0.0862380833333333,0.0,44.36507876,0.0,0.0,44.53118459333333,0.0862380833333333,0.0,0.1616216666666666,0.0848181666666666,0.0,44.46322656,0.0,0.0,44.62484822666667,0.0848181666666666,0.0,0.1628989999999999,0.083294,0.0,44.85581976,0.0,0.0,45.018718760000006,0.083294,0.0,-0.006139000000000089,1.1777784000000011,-0.006139000000000089,1.1777784000000011,0.07986774999999999,0.08623808333333333,0.1661058333333333,44.365078759999996,44.365078759999996,44.365078759999996,0.07986774999999999,0.08623808333333333,0.1661058333333333,44.365078759999996,0.0,44.365078759999996,0.08293199999999999,0.087658,0.17059,45.44470956,0.0,45.44470956,7,73,10,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0.064
191,1217,0.7214242099175907,0.0,0.0,0.6316768887699991,0.0,0.4891401265335799,0.115174,0.098837,40.606701,0,0.0,11.54,11.54,1,221.07,15.001,0.1227255833333333,0.102185,0.0727776666666666,40.6338515,24.38030914,16.25354036,40.75657708333333,24.48249414,16.326318026666666,0.1194751666666666,0.100975,0.0740193333333333,40.701733,24.42103804,16.28069296,40.821208166666665,24.52201304,16.354712293333332,0.118175,0.100491,0.074516,40.728885,24.43733004,16.29155496,40.84706,24.53782104,16.36607096,-0.007801000000000002,0.16291560000000516,-0.007801000000000002,0.16291560000000516,0.02054058333333332,0.02940733333333334,0.04994791666666666,16.25354236,16.25354236,24.38031114,0.02054058333333332,0.02940733333333334,0.04994791666666666,16.25354236,8.126768779999999,24.38031114,0.022581000000000004,0.031859,0.05444,16.29155496,8.14577508,24.43733004,11,125,6,125,5,1,0,0,0,0,0,0,0,1,0,0,0,0.061
192,12588,0.0,0.0,0.0,0.0,0.0,0.35877799436145047,0.168242,0.089602,46.30537836,0,0.0,21.64,21.64,1,0.0,10.392,0.1703403333333333,0.0888437499999999,0.0,44.62989376,0.0,0.0,44.80023409333333,0.0888437499999999,0.0,0.1689346666666666,0.0888724999999999,0.0,44.99285676,0.0,0.0,45.16179142666666,0.0888724999999999,0.0,0.170254,0.090117,0.0,46.44471036,0.0,0.0,46.61496436,0.090117,0.0,-0.001492000000000021,2.1777792000000034,-0.001492000000000021,2.1777792000000034,0.08149658333333337,0.08884374999999994,0.17034033333333332,44.629893759999995,44.629893759999995,44.629893759999995,0.08149658333333337,0.08884374999999994,0.17034033333333332,44.629893759999995,0.0,44.629893759999995,0.08293100000000012,0.090117,0.171746,46.44471036,0.0,46.44471036,6,62,9,62,2,0,0,0,1,0,0,0,1,0,0,0,0,0.246
193,10035,0.7039240206779811,0.0,0.0,0.6261309954059333,0.0,0.44492101830793773,0.146348,0.0,45.30837756,0,0.0,13.8,13.8,1,158.73,11.4,0.147958,0.0,0.0,44.36507856,0.0,0.0,44.51303656,0.0,0.0,0.146361,0.0,0.0,44.46322656,0.0,0.0,44.60958756,0.0,0.0,0.146666,0.0,0.0,44.85581976,0.0,0.0,45.002485760000006,0.0,0.0,-0.0013159999999999838,1.1777784000000011,-0.0013159999999999838,1.1777784000000011,0.147958,0.0,0.147958,44.36507856,44.36507856,44.36507856,0.147958,0.0,0.147958,44.36507856,0.0,44.36507856,0.149555,0.0,0.149555,45.44470956,0.0,45.44470956,7,73,10,73,1,1,0,0,0,0,0,0,1,0,0,0,0,0.037
194,9415,0.6396021192426163,0.0,0.0,0.548817452224141,0.0,0.35207498534563886,0.1457109999999999,0.0,44.31137796,0,0.0,14.64,14.64,1,34.09,10.392,0.1497974166666666,0.0,0.0,44.34100526,0.0,0.0,44.49080267666666,0.0,0.0,0.1482278333333333,0.0,0.0,44.41507995999999,0.0,0.0,44.56330779333332,0.0,0.0,0.1476,0.0,0.0,44.44470996,0.0,0.0,44.59230996,0.0,0.0,-0.0037669999999999926,0.17777879999999868,-0.0037669999999999926,0.17777879999999868,0.14979741666666666,0.0,0.14979741666666666,44.341005259999996,44.341005259999996,44.341005259999996,0.14979741666666666,0.0,0.14979741666666666,44.341005259999996,0.0,44.341005259999996,0.151367,0.0,0.151367,44.44470996,0.0,44.44470996,6,65,6,65,5,1,0,0,0,0,0,0,0,1,0,0,0,0.018
